taxid,name,nametype,rank
4413,Euryale,scientific name,genus
4415,Nuphar,scientific name,genus
4418,Nymphaea,scientific name,genus
4420,Victoria,scientific name,genus
4423,Brasenia,scientific name,genus
4425,Cabomba,scientific name,genus
4427,Ceratophyllum,scientific name,genus
4430,Nelumbo,scientific name,genus
4435,Batis,scientific name,genus
4439,Plumbago,scientific name,genus
4441,Camellia,scientific name,genus
4450,Sagittaria,scientific name,genus
4455,Alocasia,scientific name,genus
4457,Arum,scientific name,genus
4459,Colocasia,scientific name,genus
4462,Sauromatum,scientific name,genus
4464,Acorus,scientific name,genus
4466,Gymnostachys,scientific name,genus
4469,Lemna,scientific name,genus
4473,Spirodela,scientific name,genus
4476,Pistia,scientific name,genus
4480,Aegilops,scientific name,genus
4496,Avena,scientific name,genus
4501,Bromus,scientific name,genus
4504,Coix,scientific name,genus
4508,Dactylis,scientific name,genus
4510,Eleusine,scientific name,genus
4512,Hordeum,scientific name,genus
4520,Lolium,scientific name,genus
4523,Neurachne,scientific name,genus
4527,Oryza,scientific name,genus
4539,Panicum,scientific name,genus
4541,Pennisetum,scientific name,genus
4544,Poa,scientific name,genus
4546,Saccharum,scientific name,genus
4549,Secale,scientific name,genus
4554,Setaria,scientific name,genus
4557,Sorghum,scientific name,genus
4562,Tripsacum,scientific name,genus
4564,Triticum,scientific name,genus
4575,Zea,scientific name,genus
4581,Bambusa,scientific name,genus
4583,Cenchrus,scientific name,genus
4585,Psathyrostachys,scientific name,genus
4587,Thinopyrum,scientific name,genus
4590,Arundinaria,scientific name,genus
4592,Agropyron,scientific name,genus
4594,Amblyopyrum,scientific name,genus
4596,Australopyrum,scientific name,genus
4605,Festuca,scientific name,genus
4610,Cyperus,scientific name,genus
4614,Ananas,scientific name,genus
4616,Bromelia,scientific name,genus
4620,Thaumatococcus,scientific name,genus
4622,Calathea,scientific name,genus
4624,Marantochloa,scientific name,genus
4627,Canna,scientific name,genus
4631,Costus,scientific name,genus
4633,Monocostus,scientific name,genus
4635,Tapeinochilos,scientific name,genus
4638,Ensete,scientific name,genus
4640,Musa,scientific name,genus
4643,Globba,scientific name,genus
4645,Hedychium,scientific name,genus
4648,Riedelia,scientific name,genus
4650,Zingiber,scientific name,genus
4653,Heliconia,scientific name,genus
4657,Orchidantha,scientific name,genus
4661,Phenakospermum,scientific name,genus
4663,Ravenala,scientific name,genus
4665,Strelitzia,scientific name,genus
4669,Galanthus,scientific name,genus
4672,Dioscorea,scientific name,genus
4675,Curculigo,scientific name,genus
4678,Allium,scientific name,genus
4685,Asparagus,scientific name,genus
4688,Lilium,scientific name,genus
4693,Medeola,scientific name,genus
4695,Hippeastrum,scientific name,genus
4697,Narcissus,scientific name,genus
4699,Uvularia,scientific name,genus
4701,Scilla,scientific name,genus
4704,Geitonoplesium,scientific name,genus
4706,Lapageria,scientific name,genus
4711,Calamus,scientific name,genus
4713,Caryota,scientific name,genus
4715,Drymophloeus,scientific name,genus
4717,Nypa,scientific name,genus
4719,Phoenix,scientific name,genus
4721,Serenoa,scientific name,genus
4725,Pandanus,scientific name,genus
4729,Sparganium,scientific name,genus
4732,Typha,scientific name,genus
4737,Joinvillea,scientific name,genus
4741,Tradescantia,scientific name,genus
4743,Commelina,scientific name,genus
4748,x Doritaenopsis,scientific name,genus
4753,Pneumocystis,scientific name,genus
4756,Neocallimastix,scientific name,genus
4765,Achlya,scientific name,genus
4769,Saprolegnia,scientific name,genus
4772,Schizochytrium,scientific name,genus
4774,Thraustochytrium,scientific name,genus
4778,Bremia,scientific name,genus
4780,Plasmopara,scientific name,genus
4783,Phytophthora,scientific name,genus
4797,Pythium,scientific name,genus
4802,Lagenidium,scientific name,genus
4807,Blastocladiella,scientific name,genus
4813,Chytridium,scientific name,genus
4815,Spizellomyces,scientific name,genus
4819,Phlyctochytrium,scientific name,genus
4821,Piromyces,scientific name,genus
4823,Caecomyces,scientific name,genus
4828,Absidia,scientific name,genus
4830,Mucor,scientific name,genus
4836,Phycomyces,scientific name,genus
4838,Rhizomucor,scientific name,genus
4842,Rhizopus,scientific name,genus
4849,Blakeslea,scientific name,genus
4852,Cunninghamella,scientific name,genus
4855,Mortierella,scientific name,genus
4859,Basidiobolus,scientific name,genus
4863,Coemansia,scientific name,genus
4865,Dipsacomyces,scientific name,genus
4867,Linderina,scientific name,genus
4871,Endogone,scientific name,genus
4873,Gigaspora,scientific name,genus
4875,Glomus,scientific name,genus
4880,Amoebidium,scientific name,genus
4884,Capniomyces,scientific name,genus
4886,Genistelloides,scientific name,genus
4888,Smittium,scientific name,genus
4895,Schizosaccharomyces,scientific name,genus
4908,Issatchenkia,scientific name,genus
4910,Kluyveromyces,scientific name,genus
4917,Pachysolen,scientific name,genus
4919,Pichia,scientific name,genus
4930,Saccharomyces,scientific name,genus
4943,Saccharomycopsis,scientific name,genus
4948,Torulaspora,scientific name,genus
4951,Yarrowia,scientific name,genus
4953,Zygosaccharomyces,scientific name,genus
4958,Debaryomyces,scientific name,genus
4962,Williopsis,scientific name,genus
4967,Eremascus,scientific name,genus
4970,Bullera,scientific name,genus
4988,Bensingtonia,scientific name,genus
4998,Kockovaella,scientific name,genus
5001,Sporidiobolus,scientific name,genus
5010,Taphrina,scientific name,genus
5015,Cochliobolus,scientific name,genus
5021,Leptosphaeria,scientific name,genus
5024,Venturia,scientific name,genus
5027,Pyrenophora,scientific name,genus
5032,Microstroma,scientific name,genus
5036,Histoplasma,scientific name,genus
5040,Malbranchea,scientific name,genus
5043,Acremonium,scientific name,genus
5052,Aspergillus,scientific name,genus
5071,Emericella,scientific name,genus
5073,Penicillium,scientific name,genus
5086,Thermoascus,scientific name,genus
5092,Byssochlamys,scientific name,genus
5094,Talaromyces,scientific name,genus
5097,Monascus,scientific name,genus
5100,Amorphotheca,scientific name,genus
5104,Ascosphaera,scientific name,genus
5106,Verticillium,scientific name,genus
5110,Claviceps,scientific name,genus
5112,Epichloe,scientific name,genus
5115,Cryphonectria,scientific name,genus
5118,Leucostoma,scientific name,genus
5121,Erysiphe,scientific name,genus
5130,Hypomyces,scientific name,genus
5133,Nectria,scientific name,genus
5140,Neurospora,scientific name,genus
5144,Podospora,scientific name,genus
5146,Sordaria,scientific name,genus
5149,Chaetomium,scientific name,genus
5153,Ceratocystiopsis,scientific name,genus
5157,Ceratocystis,scientific name,genus
5159,Ophiostoma,scientific name,genus
5175,Sphaeronaemella,scientific name,genus
5179,Sclerotinia,scientific name,genus
5182,Hymenoscyphus,scientific name,genus
5187,Aleuria,scientific name,genus
5190,Ascobolus,scientific name,genus
5193,Morchella,scientific name,genus
5199,Cladonia,scientific name,genus
5206,Cryptococcus,scientific name,genus
5209,Filobasidium,scientific name,genus
5218,Exidia,scientific name,genus
5220,Trimorphomyces,scientific name,genus
5223,Phleogena,scientific name,genus
5228,Atractiella,scientific name,genus
5230,Auricularia,scientific name,genus
5235,Efibulobasidium,scientific name,genus
5238,Thanatephorus,scientific name,genus
5240,Tulasnella,scientific name,genus
5242,Uthatobasidium,scientific name,genus
5246,Septobasidium,scientific name,genus
5251,Ceratobasidium,scientific name,genus
5255,Dacrymyces,scientific name,genus
5260,Melampsora,scientific name,genus
5263,Uromyces,scientific name,genus
5265,Gymnosporangium,scientific name,genus
5269,Ustilago,scientific name,genus
5275,Graphiola,scientific name,genus
5277,Leucosporidium,scientific name,genus
5280,Tilletiaria,scientific name,genus
5296,Puccinia,scientific name,genus
5300,Coleosporium,scientific name,genus
5305,Phanerochaete,scientific name,genus
5307,Phlebia,scientific name,genus
5309,Athelia,scientific name,genus
5314,Ganoderma,scientific name,genus
5318,Irpex,scientific name,genus
5320,Pleurotus,scientific name,genus
5324,Trametes,scientific name,genus
5326,Coriolus,scientific name,genus
5328,Spongipellis,scientific name,genus
5330,Bjerkandera,scientific name,genus
5333,Schizophyllum,scientific name,genus
5336,Endophyllum,scientific name,genus
5340,Agaricus,scientific name,genus
5345,Coprinus,scientific name,genus
5352,Lentinula,scientific name,genus
5354,Lentinellus,scientific name,genus
5357,Lentinus,scientific name,genus
5369,Boletus,scientific name,genus
5371,Paragyrodon,scientific name,genus
5373,Phylloporus,scientific name,genus
5375,Rhizopogon,scientific name,genus
5379,Suillus,scientific name,genus
5385,Xerocomus,scientific name,genus
5387,Gastrosuillus,scientific name,genus
5390,Chroogomphus,scientific name,genus
5392,Gomphidius,scientific name,genus
5395,Paxillus,scientific name,genus
5399,Agrocybe,scientific name,genus
5402,Russula,scientific name,genus
5406,Exobasidium,scientific name,genus
5410,Cystofilobasidium,scientific name,genus
5413,Erythrobasidium,scientific name,genus
5422,Kabatiella,scientific name,genus
5427,Lycoperdon,scientific name,genus
5429,Sporobolomyces,scientific name,genus
5450,Arthromyces,scientific name,genus
5453,Ascochyta,scientific name,genus
5455,Colletotrichum,scientific name,genus
5468,Robillarda,scientific name,genus
5473,Leptoxyphium,scientific name,genus
5475,Candida,scientific name,genus
5498,Cladosporium,scientific name,genus
5500,Coccidioides,scientific name,genus
5502,Curvularia,scientific name,genus
5506,Fusarium,scientific name,genus
5526,Humicola,scientific name,genus
5529,Metarhizium,scientific name,genus
5531,Myrothecium,scientific name,genus
5533,Rhodotorula,scientific name,genus
5538,Scytalidium,scientific name,genus
5540,Thermomyces,scientific name,genus
5543,Trichoderma,scientific name,genus
5550,Trichophyton,scientific name,genus
5552,Trichosporon,scientific name,genus
5557,Tritirachium,scientific name,genus
5562,Gloeocercospora,scientific name,genus
5569,Cenococcum,scientific name,genus
5579,Aureobasidium,scientific name,genus
5581,Beauveria,scientific name,genus
5583,Exophiala,scientific name,genus
5585,Phaeococcus,scientific name,genus
5587,Rhinocladiella,scientific name,genus
5589,Xylohypha,scientific name,genus
5594,Microascus,scientific name,genus
5596,Pseudallescheria,scientific name,genus
5598,Alternaria,scientific name,genus
5600,Phialophora,scientific name,genus
5605,Saitoella,scientific name,genus
5607,Fellomyces,scientific name,genus
5612,Kurtzmanomyces,scientific name,genus
5615,Sterigmatomyces,scientific name,genus
5618,Tsuchiyaea,scientific name,genus
5620,Zygoascus,scientific name,genus
5624,Collybia,scientific name,genus
5626,Grifola,scientific name,genus
5629,Laetiporus,scientific name,genus
5631,Lenzites,scientific name,genus
5633,Ossicaulis,scientific name,genus
5635,Panellus,scientific name,genus
5637,Polyporus,scientific name,genus
5642,Pycnoporus,scientific name,genus
5644,Stereum,scientific name,genus
5655,Crithidia,scientific name,genus
5658,Leishmania,scientific name,genus
5683,Leptomonas,scientific name,genus
5690,Trypanosoma,scientific name,genus
5703,Endotrypanum,scientific name,genus
5706,Phytomonas,scientific name,genus
5709,Trypanoplasma,scientific name,genus
5712,Bodo,scientific name,genus
5714,Herpetomonas,scientific name,genus
5721,Trichomonas,scientific name,genus
5723,Tritrichomonas,scientific name,genus
5727,Pentatrichomonas,scientific name,genus
5729,Tetratrichomonas,scientific name,genus
5731,Trichomitus,scientific name,genus
5734,Hypotrichomonas,scientific name,genus
5736,Monocercomonas,scientific name,genus
5740,Giardia,scientific name,genus
5748,Nannochloropsis,scientific name,genus
5754,Acanthamoeba,scientific name,genus
5758,Entamoeba,scientific name,genus
5761,Naegleria,scientific name,genus
5768,Tetramitus,scientific name,genus
5770,Vahlkampfia,scientific name,genus
5774,Amoeba,scientific name,genus
5777,Hartmannella,scientific name,genus
5782,Dictyostelium,scientific name,genus
5790,Physarum,scientific name,genus
5792,Didymium,scientific name,genus
5800,Eimeria,scientific name,genus
5806,Cryptosporidium,scientific name,genus
5810,Toxoplasma,scientific name,genus
5812,Sarcocystis,scientific name,genus
5820,Plasmodium,scientific name,genus
5864,Babesia,scientific name,genus
5873,Theileria,scientific name,genus
5882,Glaucoma,scientific name,genus
5884,Paramecium,scientific name,genus
5890,Tetrahymena,scientific name,genus
5926,Colpidium,scientific name,genus
5931,Ichthyophthirius,scientific name,genus
5935,Euplotes,scientific name,genus
5943,Oxytricha,scientific name,genus
5948,Stylonychia,scientific name,genus
5955,Uronychia,scientific name,genus
5959,Blepharisma,scientific name,genus
5962,Stentor,scientific name,genus
5964,Metopus,scientific name,genus
5973,Halteria,scientific name,genus
5979,Colpoda,scientific name,genus
5981,Bresslaua,scientific name,genus
5986,Isotricha,scientific name,genus
5991,Chaenea,scientific name,genus
5993,Enchelys,scientific name,genus
5996,Didinium,scientific name,genus
6003,Coleps,scientific name,genus
6008,Loxodes,scientific name,genus
6013,Paraurostyla,scientific name,genus
6018,Pseudomicrothorax,scientific name,genus
6025,Opisthonecta,scientific name,genus
6027,Onychodromus,scientific name,genus
6033,Encephalitozoon,scientific name,genus
6038,Vairimorpha,scientific name,genus
6046,Geodia,scientific name,genus
6051,Ephydatia,scientific name,genus
6054,Spongilla,scientific name,genus
6057,Haliclona,scientific name,genus
6061,Halichondria,scientific name,genus
6065,Hymeniacidon,scientific name,genus
6068,Dictyonella,scientific name,genus
6070,Spongosorites,scientific name,genus
6078,Sarsia,scientific name,genus
6083,Hydra,scientific name,genus
6090,Polyorchis,scientific name,genus
6092,Spirocodon,scientific name,genus
6095,Podocoryna,scientific name,genus
6099,Aequorea,scientific name,genus
6104,Actinia,scientific name,genus
6107,Anemonia,scientific name,genus
6109,Anthopleura,scientific name,genus
6113,Calliactis,scientific name,genus
6115,Metridium,scientific name,genus
6122,Stichodactyla,scientific name,genus
6127,Acropora,scientific name,genus
6134,Renilla,scientific name,genus
6140,Tripedalia,scientific name,genus
6144,Aurelia,scientific name,genus
6147,Chrysaora,scientific name,genus
6149,Nemopsis,scientific name,genus
6151,Eunicella,scientific name,genus
6153,Forskalia,scientific name,genus
6160,Dugesia,scientific name,genus
6167,Planocera,scientific name,genus
6171,Geocentrophora,scientific name,genus
6181,Schistosoma,scientific name,genus
6191,Fasciola,scientific name,genus
6197,Opisthorchis,scientific name,genus
6202,Taenia,scientific name,genus
6209,Echinococcus,scientific name,genus
6215,Hymenolepis,scientific name,genus
6220,Cerebratulus,scientific name,genus
6223,Lineus,scientific name,genus
6229,Emplectonema,scientific name,genus
6232,Panagrellus,scientific name,genus
