taxid,name,nametype,rank
15958,Agavaceae,scientific name,family
16362,Potamogetonaceae,scientific name,family
16367,Pontederiaceae,scientific name,family
16376,Velloziaceae,scientific name,family
16472,Goodeniaceae,scientific name,family
16611,Clethraceae,scientific name,family
16614,Myrsinaceae,scientific name,family
16667,Theophrastaceae,scientific name,family
16673,Diapensiaceae,scientific name,family
16711,Cercidiphyllaceae,scientific name,family
16712,Eupteleaceae,scientific name,family
16714,Juglandaceae,scientific name,family
16727,Aristolochiaceae,scientific name,family
16733,Schisandraceae,scientific name,family
16737,Chloranthaceae,scientific name,family
16739,Piperaceae,scientific name,family
16748,Saururaceae,scientific name,family
19373,Akaniaceae,scientific name,family
19944,Valerianaceae,scientific name,family
19955,Ebenaceae,scientific name,family
20008,Styracaceae,scientific name,family
20019,Symplocaceae,scientific name,family
21472,Gentianaceae,scientific name,family
21561,Limnanthaceae,scientific name,family
21571,Boraginaceae,scientific name,family
21910,Verbenaceae,scientific name,family
22009,Hernandiaceae,scientific name,family
22063,Monimiaceae,scientific name,family
22097,Amborellaceae,scientific name,family
22118,Erythroxylaceae,scientific name,family
22140,Annonaceae,scientific name,family
22274,Myristicaceae,scientific name,family
22297,Austrobaileyaceae,scientific name,family
22298,Degeneriaceae,scientific name,family
22299,Eupomatiaceae,scientific name,family
22300,Himantandraceae,scientific name,family
22788,Lardizabalaceae,scientific name,family
22910,Sabiaceae,scientific name,family
22973,Chrysobalanaceae,scientific name,family
23040,Crossosomataceae,scientific name,family
23066,Grossulariaceae,scientific name,family
23097,Hydrangeaceae,scientific name,family
23121,Pittosporaceae,scientific name,family
23513,Rutaceae,scientific name,family
23672,Sapindaceae,scientific name,family
23808,Simaroubaceae,scientific name,family
24079,Bignoniaceae,scientific name,family
24579,Menyanthaceae,scientific name,family
24584,Polemoniaceae,scientific name,family
24902,Fouquieriaceae,scientific name,family
24921,Violaceae,scientific name,family
24942,Dilleniaceae,scientific name,family
24943,Paeoniaceae,scientific name,family
24945,Haloragaceae,scientific name,family
24955,Gunneraceae,scientific name,family
24966,Rubiaceae,scientific name,family
25623,Taxaceae,scientific name,family
25636,Achatocarpaceae,scientific name,family
25664,Araucariaceae,scientific name,family
25673,Balanophoraceae,scientific name,family
25692,Balsaminaceae,scientific name,family
25732,Bretschneideraceae,scientific name,family
25736,Bruniaceae,scientific name,family
25889,Connaraceae,scientific name,family
25913,Cyclanthaceae,scientific name,family
25926,Cymodoceaceae,scientific name,family
25931,Datiscaceae,scientific name,family
25996,Elaeagnaceae,scientific name,family
26000,Elaeocarpaceae,scientific name,family
26019,Eriocaulaceae,scientific name,family
26122,Gesneriaceae,scientific name,family
26279,Gyrostemonaceae,scientific name,family
26319,Hydrocharitaceae,scientific name,family
26339,Iridaceae,scientific name,family
26468,Loganiaceae,scientific name,family
26766,Myricaceae,scientific name,family
26772,Neuradaceae,scientific name,family
26778,Nothofagaceae,scientific name,family
26818,Opiliaceae,scientific name,family
26949,Rafflesiaceae,scientific name,family
26958,Resedaceae,scientific name,family
27005,Scheuchzeriaceae,scientific name,family
27028,Stangeriaceae,scientific name,family
27046,Surianaceae,scientific name,family
27065,Theaceae,scientific name,family
27223,Vochysiaceae,scientific name,family
27254,Zosteraceae,scientific name,family
27319,Metschnikowiaceae,scientific name,family
27330,Protomycetaceae,scientific name,family
27352,Cronartiaceae,scientific name,family
27387,Haemadipsidae,scientific name,family
27394,Tetragnathidae,scientific name,family
27401,Bosminidae,scientific name,family
27413,Diastylidae,scientific name,family
27417,Hystrichopsyllidae,scientific name,family
27422,Bittacidae,scientific name,family
27427,Myrmeleontidae,scientific name,family
27437,Forficulidae,scientific name,family
27439,Chrysomelidae,scientific name,family
27443,Nemonychidae,scientific name,family
27471,Fanniidae,scientific name,family
27474,Tachinidae,scientific name,family
27479,Reduviidae,scientific name,family
27482,Aphididae,scientific name,family
27484,Evaniidae,scientific name,family
27488,Trigonalidae,scientific name,family
27508,Bethylidae,scientific name,family
27511,Chrysididae,scientific name,family
27515,Pompilidae,scientific name,family
27524,Cephidae,scientific name,family
27528,Orussidae,scientific name,family
27532,Tenthredinidae,scientific name,family
27544,Lycaenidae,scientific name,family
27548,Lymantriidae,scientific name,family
27551,Lepismatidae,scientific name,family
27564,Peripatidae,scientific name,family
27567,Peripatopsidae,scientific name,family
27573,Molgulidae,scientific name,family
27577,Rhacophoridae,scientific name,family
27580,Pardalotidae,scientific name,family
27583,Chlamydoselachidae,scientific name,family
27690,Ctenoluciidae,scientific name,family
27693,Prochilodontidae,scientific name,family
27718,Erythrinidae,scientific name,family
27723,Osteoglossidae,scientific name,family
27766,Coryphaenidae,scientific name,family
27767,Gempylidae,scientific name,family
27768,Istiophoridae,scientific name,family
27769,Sphyraenidae,scientific name,family
27770,Trichiuridae,scientific name,family
27774,Triglidae,scientific name,family
27792,Dermochelyidae,scientific name,family
27799,Pandeidae,scientific name,family
27800,Campanulariidae,scientific name,family
27802,Cyaneidae,scientific name,family
27813,Turritellidae,scientific name,family
27818,Clausiliidae,scientific name,family
27822,Ischnochitonidae,scientific name,family
27830,Strongylidae,scientific name,family
27833,Heligmonellidae,scientific name,family
27840,Mermithidae,scientific name,family
27843,Fasciolidae,scientific name,family
27852,Paramphistomidae,scientific name,family
27856,Heronimidae,scientific name,family
27861,Gyliauchenidae,scientific name,family
27864,Plagiorchiidae,scientific name,family
27868,Aspidogastridae,scientific name,family
27875,Lepocreadiidae,scientific name,family
27885,Fellodistomidae,scientific name,family
27893,Dendrocoelidae,scientific name,family
27896,Planariidae,scientific name,family
27902,Typhloplanidae,scientific name,family
27920,Cestidae,scientific name,family
27926,Microcionidae,scientific name,family
27938,Gloeodiniaceae,scientific name,family
27946,Sphacelariaceae,scientific name,family
27950,Syringodermataceae,scientific name,family
27970,Enterocytozoonidae,scientific name,family
27974,Nosematidae,scientific name,family
27979,Pereziidae,scientific name,family
27994,Theileriidae,scientific name,family
27999,Perkinsidae,scientific name,family
28010,Acanthoecidae,scientific name,family
28018,Furcellariaceae,scientific name,family
28021,Phyllophoraceae,scientific name,family
28056,Micromonosporaceae,scientific name,family
28256,Halomonadaceae,scientific name,family
28466,Hylocomiaceae,scientific name,family
28556,Pleosporaceae,scientific name,family
28568,Trichocomaceae,scientific name,family
28629,Piophilidae,scientific name,family
28632,Platystomatidae,scientific name,family
28635,Pyrgotidae,scientific name,family
28660,Prodoxidae,scientific name,family
28683,Alcidae,scientific name,family
28725,Corvidae,scientific name,family
28728,Tyrannidae,scientific name,family
28731,Vireonidae,scientific name,family
28735,Macroscelididae,scientific name,family
28756,Fundulidae,scientific name,family
28758,Goodeidae,scientific name,family
28768,Profundulidae,scientific name,family
28778,Aplocheilidae,scientific name,family
28843,Diphyllobothriidae,scientific name,family
28983,Sclerotiniaceae,scientific name,family
28984,Cephaloascaceae,scientific name,family
29007,Neocallimastigaceae,scientific name,family
29020,Scutigeridae,scientific name,family
29026,Staphylinidae,scientific name,family
29032,Chloropidae,scientific name,family
29035,Mycetophilidae,scientific name,family
29051,Encyrtidae,scientific name,family
29132,Castoridae,scientific name,family
29135,Dugongidae,scientific name,family
29142,Chanidae,scientific name,family
29146,Acanthuridae,scientific name,family
29166,Cephalobidae,scientific name,family
29186,Elphidiidae,scientific name,family
29202,Thalassiosiraceae,scientific name,family
29217,Gigartinaceae,scientific name,family
29585,Marchantiaceae,scientific name,family
29600,Blechnaceae,scientific name,family
29607,Dryopteridaceae,scientific name,family
29616,Thelypteridaceae,scientific name,family
29619,Hymenophyllaceae,scientific name,family
29629,Oleandraceae,scientific name,family
29632,Cheiropleuriaceae,scientific name,family
29635,Cyatheaceae,scientific name,family
29637,Davalliaceae,scientific name,family
29820,Sarcosomataceae,scientific name,family
29824,Neolectaceae,scientific name,family
29827,Lipomycetaceae,scientific name,family
29966,Alpheidae,scientific name,family
30002,Hypogastruridae,scientific name,family
30007,Corydiidae,scientific name,family
30009,Elateridae,scientific name,family
30062,Anthomyiidae,scientific name,family
30078,Cimicidae,scientific name,family
30080,Diaspididae,scientific name,family
30083,Miridae,scientific name,family
30086,Cercopidae,scientific name,family
30089,Flatidae,scientific name,family
30092,Psyllidae,scientific name,family
30095,Membracidae,scientific name,family
30102,Cicadellidae,scientific name,family
30161,Hormaphididae,scientific name,family
30187,Pemphigidae,scientific name,family
30189,Coccidae,scientific name,family
30190,Pseudococcidae,scientific name,family
30222,Adelidae,scientific name,family
30228,Cecidosidae,scientific name,family
30268,Harpagophoridae,scientific name,family
30274,Ascidiidae,scientific name,family
30311,Ascaphidae,scientific name,family
30312,Bombinatoridae,scientific name,family
30340,Heleophrynidae,scientific name,family
30365,Cryptobranchidae,scientific name,family
30366,Hynobiidae,scientific name,family
30378,Scolecomorphidae,scientific name,family
30380,Rhinatrematidae,scientific name,family
30412,Gaviidae,scientific name,family
30417,Opisthocomidae,scientific name,family
30443,Fregatidae,scientific name,family
30444,Pelecanidae,scientific name,family
30445,Phaethontidae,scientific name,family
30446,Sulidae,scientific name,family
30448,Podicipedidae,scientific name,family
30451,Procellariidae,scientific name,family
30459,Strigidae,scientific name,family
30462,Tytonidae,scientific name,family
30469,Dasyatidae,scientific name,family
30475,Rajidae,scientific name,family
30480,Torpedinidae,scientific name,family
30507,Ginglymostomatidae,scientific name,family
30511,Squalidae,scientific name,family
30533,Moschidae,scientific name,family
30558,Balaenidae,scientific name,family
30562,Emballonuridae,scientific name,family
30599,Indriidae,scientific name,family
30613,Daubentoniidae,scientific name,family
30614,Lepilemuridae,scientific name,family
30615,Cheirogaleidae,scientific name,family
30644,Capromyidae,scientific name,family
30645,Ctenomyidae,scientific name,family
30646,Dasyproctidae,scientific name,family
30648,Dipodidae,scientific name,family
30649,Erethizontidae,scientific name,family
30650,Gliridae,scientific name,family
30657,Cynocephalidae,scientific name,family
30658,Burramyidae,scientific name,family
30659,Caenolestidae,scientific name,family
30660,Microbiotheriidae,scientific name,family
30662,Notoryctidae,scientific name,family
30700,Melanotaeniidae,scientific name,family
30717,Lebiasinidae,scientific name,family
30718,Hepsetidae,scientific name,family
30719,Hemiodontidae,scientific name,family
30720,Gasteropelecidae,scientific name,family
30721,Curimatidae,scientific name,family
30723,Citharinidae,scientific name,family
30726,Gyrinocheilidae,scientific name,family
30757,Bregmacerotidae,scientific name,family
30758,Melanonidae,scientific name,family
30759,Moridae,scientific name,family
30760,Muraenolepididae,scientific name,family
30761,Macrouridae,scientific name,family
30763,Kneriidae,scientific name,family
30764,Gonorynchidae,scientific name,family
30766,Apteronotidae,scientific name,family
30767,Hypopomidae,scientific name,family
30768,Rhamphichthyidae,scientific name,family
30769,Sternopygidae,scientific name,family
30771,Gymnotidae,scientific name,family
30806,Channichthyidae,scientific name,family
30828,Chaetodontidae,scientific name,family
30840,Haemulidae,scientific name,family
30842,Kuhliidae,scientific name,family
30843,Kyphosidae,scientific name,family
30845,Lactariidae,scientific name,family
30846,Leiognathidae,scientific name,family
30847,Leptobramidae,scientific name,family
30848,Lethrinidae,scientific name,family
30849,Lobotidae,scientific name,family
30850,Lutjanidae,scientific name,family
30851,Malacanthidae,scientific name,family
30852,Menidae,scientific name,family
30853,Monodactylidae,scientific name,family
30854,Mullidae,scientific name,family
30855,Nandidae,scientific name,family
30856,Nematistiidae,scientific name,family
30857,Nemipteridae,scientific name,family
30858,Oplegnathidae,scientific name,family
30859,Pempheridae,scientific name,family
30860,Pentacerotidae,scientific name,family
30861,Plesiopidae,scientific name,family
